name,RA,DEC,Period,T1,T1error,incl,inclerror,q,qerror,f,ferror,t2t1,t2t1error,l3,l3error,r1,r1error,r2,r2error,l2/l1,l2/l1error,R2
TIC 232449809,93.452051,5.953134,0.5004652023714696,6263.783835200408,129.52506906645954,71.69471747101294,0.2956313644689351,0.6491594406151143,0.0893369953624727,0.075467672020662,0.011920223421425,0.9944917981919412,0.0021199449305975,0.0,0.0,0.4244458589174378,0.0111399934540943,0.3487103595786787,0.0130269967991079,0.6632413695711981,0.0879381563669918,0.9968881543720928
TIC 237130278,277.805729545397,52.7854124876632,0.4129036555115789,7116.633385655527,131.00327895755547,75.17744333286096,0.3025802467933536,0.1395709758351459,0.0015903798837464,0.575000279915061,0.0358134631102915,0.9973817074121816,0.0023856503734877,0.0,0.0,0.574092880769785,0.0005439676787764,0.2510453897969388,0.0025104753950747,0.1844230068546975,0.0043309523224047,0.9975607356425488
TIC 242944454,58.604875302707,12.0688391632559,0.4048302934201707,5452.975889362018,123.7648586359495,75.53795287578419,0.1979079172046394,5.047632360819238,0.0404563696554682,0.2549578740203475,0.014157151726968,0.9518448267962802,0.0014192107547451,0.0,0.0,0.2628429342915651,0.0001114623252391,0.5351750433592892,0.0012602238540283,3.474890700593717,0.052189280322819,0.99760542869002
TIC 29777922,64.376172,-66.827366,0.5307505042070021,7111.028236625511,143.37951817904633,79.37171173356302,1.9310637456680493,0.1032323492033711,0.0030042406550037,0.3492885890683379,0.0810966210036923,0.8720716109648248,0.0112169409725675,0.0,0.0,0.5879007714362795,0.0002998332357527,0.2199248057436467,0.004934620008453,0.0899612338402831,0.007930466729585,0.9901846220421828
TIC 387614873,103.228567533413,15.4174020244062,0.6654534109561245,7342.759211972161,134.3433560628766,47.17350429189063,0.8097797149763586,6.98598672801533,1.139886564701944,0.4526588908266029,0.1001319218979099,0.8235862594412223,0.0208583691208914,0.0,0.0,0.247511525325638,0.0080186971103557,0.5677706777911666,0.0156375234478293,2.9590295311535533,0.6342333889463192,0.9952800222730772
TIC 392536812,280.467443624562,58.056473125928,0.590488074723175,6557.495977290949,128.5251708866471,75.46407594709419,0.4752353411384613,0.0862903567993793,0.0019300622188778,0.5885177395720469,0.0512897781438981,1.021221179375343,0.0025967280049089,0.0,0.0,0.6069165129090179,9.136268811932302e-05,0.2161385338658064,0.0033090570056967,0.1322448208814172,0.0047215669012853,0.9985926462144448
TIC 404460906,15.8639747016758,-12.1730638755061,0.5860367193248797,6994.351115112115,131.0463483618569,54.34190041300712,0.4916995028868831,4.094853067133675,0.3937200890476404,0.6579366031885463,0.0480352889093181,0.8971396394912241,0.0046265483258299,0.0,0.0,0.3032102737540507,0.0058608055654362,0.5394993740651508,0.0091147861794801,2.326372461860116,0.2228722634327198,0.9969969338868886
TIC 422327572,203.192295,-17.758987,0.4095304139249704,5286.381610249406,14.710375853999343,57.56522231299941,0.0891494154424371,7.918046077869727,0.091383037200083,0.1967535943519079,0.0062975739548339,0.9011742261987428,0.0011824257251907,0.0,0.0,0.2277278333243575,0.0005291188406426,0.5681648460480732,0.0010951785815355,4.0476026246674,0.0749559538825366,0.9955559864616
TIC 428534573,56.2552180983187,49.6166331736159,0.3767493850577412,6183.625583974447,124.11525162189018,61.02027836611968,0.23587314989785,3.743030190770437,0.2443739703645726,0.3704118803478853,0.0239846341585897,0.9420084687661944,0.0016298996518915,0.0,0.0,0.2933773791687436,0.0040797855059308,0.5174298185312876,0.0063331141926746,2.589807022827184,0.1651159079257269,0.9992693853436148
TIC 461662516,124.363884513143,51.8630392023847,0.3731429043610901,5859.288884709848,137.54213455871985,69.77896789434267,0.0810908137777788,1.2848977624906606,0.103574233477154,0.1943153768713777,0.0086437961944043,0.9856788997615812,0.0014319123407162,0.0,0.0,0.3754014419061974,0.0066523133502709,0.419185350384938,0.0074229033605539,1.1875706241038737,0.0921770583003834,0.9990908399865236
TIC 5674169,33.0365525496304,27.138397380605,0.3179814409451496,5956.988306231608,115.692143145952,85.6049882899637,1.343787285625897,0.2051663691039307,0.0021162990420335,0.401593842725043,0.0344657557271657,1.0213139275810938,0.0023500961940087,0.0,0.0,0.5391036573730323,0.0008194891145936,0.2732643503075387,0.0026796099535912,0.2699329376505826,0.0052903538902129,0.9971266483577804
TIC 345180632,177.332942660652,-41.6661204734089,0.7704858049476827,6492.851568700645,133.54094793627613,50.604789704954165,0.5745482121095363,0.0811284236823406,0.0094621745799344,0.5386594175226878,0.1410948730462177,1.0272272110571044,0.0096682364036712,0.0,0.0,0.6096648641785005,0.0041089820357641,0.2102694341374152,0.0124672752363396,0.1265111326775743,0.0187616585203942,0.9922604096920156
TIC 141871560,94.1155828754611,-74.4470312649346,0.6297085272758748,7084.86530238957,130.44783493248048,82.02189766096076,0.5986106301685451,0.1645778465200144,0.0020258121092205,0.6087301140740856,0.0360512952630599,1.0142477340074696,0.0024691222157359,0.0,0.0,0.5640705468868419,0.0006558542810374,0.265914732710216,0.0028213205108285,0.2240507162106584,0.0049554490662222,0.9986429687526304
TIC 158673914,165.079491,-40.788962,0.3730974770513274,5669.571093264683,133.58619063645665,86.72869739593452,0.3934856469271697,2.337435695537913,0.0139674813979886,0.1822155074822071,0.0111642597805253,0.947043252655638,0.0014228177855639,0.0,0.0,0.3210180884083347,0.0002996190610024,0.4680958252306812,0.0012553278986911,1.7517604586603548,0.0268188469294243,0.9980255681545632
TIC 198037139,61.4575103162942,-54.0434630856063,0.36004513635953,6841.981554871353,22.197794062793,85.7212151014217,0.7961267368042901,0.1389843758758283,0.0010668045786169,0.4722468237381687,0.0196963266846754,1.0327754037929804,0.0015546410624388,0.0,0.0,0.570607524407028,0.0001698734565319,0.2461441761864086,0.0014475845674654,0.1993943655980585,0.0028469609973113,0.9983542835425409
TIC 243319567,289.700330263,55.5943386092693,0.4389775461405217,5271.890845366881,142.17573973271996,80.09306944162459,0.603837794225503,2.312184215537372,0.1170684362882834,0.1700446066109568,0.0175481176676088,0.9750097869526996,0.0026497305922464,0.0,0.0,0.3210618928612464,0.0030529640716174,0.4663588621712268,0.0054646729766184,1.919360111741678,0.1134010912602647,0.9971857155852856
TIC 257060367,329.925083625089,36.2839674791549,0.5269011090187227,7628.29185762683,109.85679272090348,66.79289514292977,0.3316173187861193,3.45285193778631,0.2623564507948728,0.0341556791792117,0.0017260097113133,0.8923900142612813,0.0031649172120283,0.0,0.0,0.2796464872769149,0.0057061756149724,0.4927789222359058,0.0067652250679619,2.2364201380183424,0.187392759938866,0.9976283331402044
TIC 29848012,23.568075661641,-7.41055279506756,0.3490104654363303,5697.812085893128,48.45213377522602,85.71433768349799,0.4743243807448727,0.3303999435984925,0.0015123760399715,0.1390244252826409,0.0093916577681761,1.0173808330398542,0.001139971673377,0.0,0.0,0.4872284502000731,0.0001578123584729,0.2965121061497019,0.000975532600298,0.3921357478212693,0.0037495194544912,0.997213392437004
TIC 311235572,253.988108669221,68.2000893356291,0.6192168963242711,7069.554640405414,82.876415266622,79.25385292594564,0.1573444530309475,0.2625068244870649,0.0021760798161831,0.7044740053688205,0.0178297833014834,1.022651251958191,0.0014322551152912,0.0,0.0,0.5372956879007555,0.0004808596617739,0.3130344410515721,0.0019917908463202,0.3502299680072104,0.004827481714174,0.99803106492882
TIC 33596460,28.8993615781751,-24.5467360998209,0.42421145933135,7020.992771764638,132.73721428599038,68.30205925098831,0.8220804114565128,0.168584559153224,0.0151956572042359,0.4277518188123606,0.0333171408127033,0.9915679392517052,0.0034259188791223,0.0,0.0,0.5548731644478374,0.0052879726560788,0.258953674968418,0.0086748904885297,0.2075553292584889,0.0202247134383108,0.9986669313841708
TIC 357512000,186.725989,-78.654709,0.8800162456729196,6309.600296534358,121.11819725467628,71.64950039185288,0.5358282675861098,0.2359332934078664,0.010965572393898,0.028344609554102,0.0024655289210418,0.8056328382710678,0.0041809847809025,0.0,0.0,0.5103494591419511,0.253265222763097,0.2639827415378545,0.133731772258857,0.1234866875403096,0.0666774595065646,0.9936623253471244
TIC 377459689,252.100754971135,17.1332332806553,0.5752152501237109,7345.992182737941,129.4600886455051,46.97754788445242,0.7990262858969527,3.272230478027487,0.4787873552461013,0.6961084186996157,0.1151904684998836,0.8491099704424478,0.0172249579178813,0.4700641081928715,0.0483746716434227,0.3271790712428207,0.0060632164935731,0.5268475323073369,0.0169342852805903,1.625253384538019,0.291841798452945,0.9967682889779148
TIC 441219121,294.653152305469,-41.1467486016163,0.4864131841418745,6508.387173406999,129.74803668337154,46.95381330599176,0.2183830044783569,0.1124889579756466,0.0025353304701828,0.2746567571663395,0.0194079762776478,1.0586854924302316,0.0048361550855047,0.0,0.0,0.5793896001459258,0.0010706161921206,0.2229424622457922,0.0022600631711234,0.1755244098928946,0.0063899420439355,0.9934318390279266
TIC 97328396,31.6595211692362,14.2577042613383,0.4850888422665639,6119.04672076519,18.46142804834456,89.25169146969695,0.3746535204791146,0.2895096269669148,0.0010572456852956,0.5270668603121109,0.0069248581123269,1.005209167507658,0.0005525056749993,0.0,0.0,0.5202736998302537,0.0001442855465444,0.3103573682151445,0.0007906247460651,0.3522975543523738,0.0024531977829837,0.9984355457471328
TIC 98828631,45.7249093354168,-15.9011416834006,1.014523672012911,6301.640923192382,125.85536536355777,64.88924092916366,0.5501658587464131,0.3220192864635951,0.0437775886080059,0.0892875213502849,0.024270721221134,0.9330545047772536,0.0037484152115802,0.0,0.0,0.4865701782248077,0.0104441572855934,0.2912817295924621,0.0123493860302425,0.2844689326684692,0.0411889127933845,0.9989771152256912
TIC 142013583,96.202975,-72.010994,0.3221401176730392,5641.2265125148015,137.130974379892,48.94797002519556,0.7276127910724967,0.4375548976381528,0.0627206941041315,0.0520633970198802,0.0165692442661317,0.9788685148910514,0.0270299590171946,0.0,0.0,0.4574518718784385,0.0116642590770509,0.3135149302065746,0.0130082357006272,0.4339219310951368,0.1029142981014027,0.9911076190201488
TIC 111874795,208.320029845176,-35.8530294647439,0.5611633683640421,6699.573505538356,131.30435687106828,54.7142443869944,0.3390521341888236,0.249519627243296,0.0245727443767681,0.281769911060548,0.0370802323915499,1.0279920638474431,0.003610814959004,0.0,0.0,0.5181237325947339,0.0059685915504162,0.2824678457399859,0.0101306499203298,0.3191539043361221,0.0320778061143924,0.9961064892735664
TIC 11480757,303.983097623044,37.4543128642973,0.4038864000601874,7017.575541219256,140.2031716033589,71.88492970356825,0.4194695783151642,0.1031874203575968,0.00183778508444,0.5253265551684847,0.0554363598205508,0.9867888813881328,0.0033454147056423,0.0,0.0,0.5931690442840919,0.0004528179961842,0.2264151134805566,0.0033540978799219,0.1369195416472879,0.0046683786090461,0.998594860022283
TIC 152147549,169.881208,-39.846699,0.2295398098129005,5416.320755777991,124.9539889183577,81.51802435172968,1.784303751702712,2.33685450178668,0.1683426908163059,0.107274571186621,0.0127462750322404,0.962689165570196,0.0037382494488131,0.7218299631372409,0.0099919534084276,0.315629593635484,0.0051084843587451,0.4630595550021898,0.0070920716528637,1.862788725535773,0.1575234462804289,0.9964487186486664
TIC 1630438,188.135365,-15.522901,0.3905352499522852,6190.487278296868,139.65258877619658,49.026402136566055,1.7580578255292063,2.0629968197439745,0.4454459241622606,0.7802192955680145,0.1700655864150646,0.8652088051405652,0.0119190418240855,0.734866018589249,0.0404394294769168,0.3824515948166089,0.0074183899742352,0.5044547498934802,0.027524379351997,1.0776404440581426,0.2329548499420901,0.9934402210287796
TIC 175532970,46.0225182243324,-39.8680377795987,0.6021888532117201,7304.197022253517,92.54740562523504,72.31553163971871,0.3991644218393148,0.0765407807876104,0.0009568432846343,0.3458930524209226,0.0363792355395252,0.95712421320539,0.002859493959948,0.0,0.0,0.6088066527099936,1.6746468275763426e-05,0.2003757859913484,0.0019044679571117,0.0943360687292398,0.0025195517709235,0.9974903463140168
TIC 214657111,349.013024117606,-15.8920663347267,0.4699040841084743,6107.602818463005,61.64854031697625,56.91009248224837,0.0843017007199226,0.9416003941090664,0.0443004682128329,0.1058678956844079,0.0053820641338298,0.9170920384421788,0.0026262846955651,0.0,0.0,0.3950853943775553,0.0034771516337814,0.3845272920973489,0.0047862425823025,0.7022709159868004,0.0392558696161456,0.9983849186911652
TIC 331377569,310.774919173247,22.481864142238,0.4542585333472447,6364.095186024161,121.6744832583848,72.59447512101016,0.5347527149126657,0.160378224226347,0.0036324679403216,0.6080657811438661,0.0288795679163973,0.9939703728991252,0.0020998621109964,0.0,0.0,0.5658181268148047,0.0003726620943213,0.263752774668195,0.0032833266698819,0.2068401611988018,0.0066530045785181,0.9992057205648543
TIC 441570283,109.27051431813,77.1738873315958,0.2982860445383792,5301.876350831824,122.16742217464618,82.91775280860826,0.2693521764983475,2.6116252690081048,0.0246363325926162,0.083645909205743,0.0094945920016116,0.9553188308175696,0.0018115510650555,0.0,0.0,0.3048185891801003,0.0001208463088815,0.4711970338888414,0.0014136699531973,1.993376445832282,0.0454094738359837,0.997415443823522
TIC 157175641,175.700341,-35.816049,0.3701418356239696,6149.915202918572,130.94078470023229,81.00764034107483,0.1473843015982479,3.569845225672525,0.0182508898092852,0.2063035778447376,0.0099663853221328,0.9538804119522918,0.0009657448964179,0.0,0.0,0.2873633034343473,0.0001887510244892,0.5048045979318627,0.0009569759496225,2.649589577298181,0.0224147756518762,0.9987895212100978
TIC 173795590,349.96054970445,44.1259584421171,0.3329532658876623,5469.5728244012535,143.5873452108087,73.52202409389196,0.1869552050800077,5.937846066439178,0.0553789505058142,0.3097211414576118,0.0160867478244675,0.9455750344481796,0.0016767626414588,0.0,0.0,0.2532203471188289,6.176452590767045e-05,0.5501495339013228,0.0013635882678275,3.8618434396384296,0.0740908672689841,0.9956098504963258
TIC 193578361,265.79574637861,43.452626842021,0.258154064757518,4976.702819405442,124.76063120776196,76.65599067657402,1.3066218405966228,0.3618987027663969,0.0670356078306182,0.0307870354178573,0.0044180987308243,1.0103334517175648,0.003219311773643,0.0,0.0,0.4729328499783702,0.0163399352634008,0.2967496831392089,0.0150694558623799,0.4105619293602021,0.0740419025366792,0.9933008631656904
TIC 289166536,277.568655543853,41.0856743543294,0.4689711599712325,6613.405474021108,59.54528257791567,86.39045801971527,0.4927011407911469,0.2451575835628,0.0011346414801393,0.4342528180886755,0.0124260830104463,1.0054091660775857,0.0010334838635598,0.0,0.0,0.5273391782923562,0.0003000361504789,0.2899027353839435,0.0011286458114983,0.300742297105991,0.0026745287569227,0.9967173472254488
TIC 325565137,85.4432799168202,-86.6331730477838,0.4488654996551827,6025.068280381928,141.7792526637342,45.84804807313839,1.0655492215550877,2.0378745118584254,0.3048769384572336,0.3735207297838486,0.084575890890241,0.9127801591395248,0.0179620034294172,0.5883427067356013,0.0428083470117763,0.3479904732224611,0.0072662328407269,0.4707858167450457,0.0180222933278916,1.3494545243826443,0.2743673776401831,0.9944062767499874
TIC 410299018,149.779699,-22.142026,0.3561144238151963,5745.2415205792895,35.887565709784056,45.318843466318135,0.1919284938290644,0.0784502245322944,0.0011238723006966,0.9850824929570284,0.0149996334072211,0.9814428357185854,0.0044385613586979,0.0,0.0,0.6232734577948326,0.311856585112525,0.2235392615439455,0.1109275478513834,0.1155282268150572,0.0556861730121697,0.9927950915456882
TIC 458490358,240.06044616749,35.2088011762792,0.3807260100512209,6575.528844845142,133.85162722102675,77.9601976593916,0.276409084127962,0.1693793460519864,0.0012744933991935,0.6171566317336151,0.0206763068767554,1.0196379484052356,0.0018439274592884,0.0,0.0,0.5624518477152475,0.000363146411263,0.2687287175495344,0.0016822613204306,0.2341546944106753,0.0034447153020178,0.9970521153997184
TIC 50717816,126.498285929368,-6.22888271385047,0.3834111662455489,6772.459072168479,126.38729924968928,71.48453418609273,0.5595738324907695,0.1954312011534459,0.0094586214122719,0.5989653574103551,0.0241667070855167,0.9923533432623088,0.0025175303013299,0.0,0.0,0.5517794741755159,0.0022336414712386,0.2798813795161292,0.0054844558133168,0.2429808903861889,0.0133798334640181,0.9994024307513784
TIC 68901227,249.690582927152,39.3890281170321,0.2755065753010349,5252.550513872311,113.55119342160818,57.731251292905945,0.3409550925957805,3.8073618278261248,0.4752445124248072,0.2428093006125697,0.0360360939047974,0.8988898384441121,0.0047891993949161,0.0,0.0,0.2843426390959216,0.0080074208515535,0.5119973105289785,0.0120501873614162,2.085462462295392,0.3030455108044482,0.99906999417175
TIC 357372327,218.127244953095,50.8279683795408,0.4203114801957923,6321.473103441196,86.53272051864379,75.9811608134024,0.091400051333067,2.217362491123048,0.0354745864175638,0.2379141937548095,0.0045252100778594,0.9661151586308978,0.0006378709411313,0.0,0.0,0.3297244743570793,0.0010696431120051,0.4675587320882676,0.0016293980716988,1.8146990804045,0.0319478031137326,0.9977540426211142
TIC 367235822,308.782198108395,24.5146002581593,0.6777221625166764,6968.132440695952,127.26340669262328,56.71890695168976,0.4833127444621093,2.759566084168419,0.5109143708226083,0.260703941243916,0.0484346876291917,0.9581299673511012,0.006009715529666,0.0,0.0,0.3123119311380551,0.0127863616806172,0.4869165510818883,0.0182688025042237,2.1561538305802417,0.3874264713344205,0.998608217562562
TIC 372366518,331.980528558589,36.6855724516359,0.5585414587500627,5348.688643714475,119.60076928028086,86.48821693290431,0.6842240691115298,0.2407709810019171,0.0017733923739881,0.2915606567963791,0.0204745353758689,1.0212595553495984,0.0013225214973885,0.0,0.0,0.5214506610133994,0.0004417216789496,0.2801436404519138,0.0017575881822705,0.3084675577817856,0.0034419898936166,0.9953338728992438
TIC 408518243,14.1495420817643,10.6735598410125,0.4396063313442649,7198.46135812524,132.06361523808033,71.15277934001767,0.3495266902042182,0.2558425294146342,0.0091084546072867,0.1336087428392613,0.0053197930307059,0.9812052287299816,0.0014396442239534,0.0,0.0,0.5085661110427164,0.0027266415622729,0.2759431358514467,0.0030542002891482,0.2778455536240103,0.0101531725786448,0.9995906358379012
TIC 434515577,190.062648,-18.800298,0.3166473858137925,6128.710514220421,68.13221852630146,57.09446882638464,0.2632443253467736,0.1754644426072834,0.0098739240261299,0.1509119243540272,0.0173239933474148,1.0080112583463168,0.0020344484200286,0.0,0.0,0.5405130850626978,0.0038648499467215,0.2487033102919142,0.0048751578452169,0.2169104437271583,0.0127521195254007,0.9990171262558282
TIC 9070070,356.826439733867,-8.08669370855787,0.4813384404975181,6618.3842832956325,105.27481207751386,67.16427295869643,0.2082579127327494,0.2861663168732301,0.0118071037727649,0.3251207725794122,0.0129802323615356,0.994528492813438,0.0013539909060749,0.0,0.0,0.5095960452031411,0.0025208619440472,0.2964014115825766,0.0042937419689573,0.3281173082614161,0.0138042948995471,0.9987885261599484
TIC 146637697,42.566345882839,-46.8189309533049,0.2718156018379668,5314.335930412237,121.36187247187068,76.08226333692174,0.2056497093023523,4.4200018239465,0.0584704429005586,0.0529476928395325,0.0084006036319857,0.9229539196080192,0.0020691213781594,0.0,0.0,0.2622346225792032,0.0005213083409804,0.5151062615938955,0.0015201648324623,2.771819741596324,0.0918952272509077,0.9969248717678684
TIC 179244391,79.6356061179401,-68.2257715019226,0.285415342763487,5361.624225197201,60.15697806224973,78.05941524255692,0.1762757868015296,2.4630261720235618,0.0533687160536802,0.0884692473350836,0.0056864424942538,0.9204087559826204,0.0013241199519184,0.0,0.0,0.309942897960988,0.0013847162046496,0.4663974465160807,0.0022535050385749,1.6228970410614827,0.0496073034015304,0.9955060580305796
TIC 18433724,265.972526676784,31.5300940667014,0.4074849474469341,7050.766858296166,123.35367717737532,71.75663080717162,0.6309418599456262,0.1985153319389022,0.0113755702567887,0.4589629033631458,0.0234515059831662,0.9916198517855486,0.002183094030752,0.0,0.0,0.5441975272020764,0.0031414167007094,0.2736366433786286,0.0059549972663086,0.2411675315091593,0.014677437833123,0.9969292846306156
TIC 192542237,154.490798182357,-23.5485061486647,0.6239084645194695,6811.069729921329,25.66342554766072,50.88369284278302,0.1532358889502111,0.0976193461856767,0.0019008488476284,0.4780359712596142,0.0144987494199617,0.9080952389453618,0.0051258070975647,0.0,0.0,0.5955735929854448,0.0009198890089913,0.2207778178175098,0.0018711043430688,0.0993262068577349,0.0036162797897031,0.9948373152257088
TIC 198389193,258.193779228343,54.1506422703224,0.5346792053706023,7564.870412362093,139.03512172328263,67.12206085529043,0.6906127785493466,0.2069248342041615,0.024874867502921,0.1952468501640639,0.028154490259467,1.0166025687815632,0.0039535817551548,0.0,0.0,0.5290275211507118,0.0085255437462083,0.263076207316785,0.0105820979496793,0.2564628079707502,0.0305158512607461,0.99790084670587
TIC 23221002,47.4697656311413,-6.89264174101855,0.4450083330803764,5782.775194047207,58.71601621726383,77.40776239328947,0.153818236790536,2.837690088773345,0.0508757352913025,0.1098016258603237,0.0058510315399637,0.952649168657668,0.0009830176350315,0.0,0.0,0.2998309076652244,0.0010671135052602,0.4799877117965279,0.0018946232178019,2.159039967710432,0.0498356661167964,0.9982741211579844
TIC 358179405,107.081637,-74.224548,0.2917413778027241,5116.725998452407,131.19127198630946,61.66068273121982,1.6542517774920444,4.665251205026026,0.9405957251065392,0.1365443856942849,0.0438456109509376,0.9378561568215786,0.0263420792682064,0.0,0.0,0.2626631988289729,0.0129953816802966,0.5234852305441626,0.0189908950233076,3.0316767704827035,0.9268839143905592,0.9968945405821412
TIC 47935311,280.970441100789,50.8941132860174,0.5492704495604112,6317.030021105628,127.9077185748238,79.24159522893936,0.4836562613827733,2.426100467927972,0.0817254879470736,0.2340366971482304,0.0061199444495826,0.7775089760170912,0.0040473596583034,0.6721644418742301,0.0039061946449905,0.3215640052902618,0.0024850776394304,0.4746728931090869,0.0031773101196274,0.8710982486276854,0.0634400900315994,0.9971360516097514
TIC 54332627,97.7657910977389,20.1937865386697,0.4668979643736002,6188.708325007951,121.37451085458606,44.622886297220575,2.5939194634638647,2.3942940602490848,0.7339083453235218,0.4567554138197112,0.1064232662430064,0.894439096463981,0.0194923026667059,0.6209918444861565,0.0566054025313292,0.3393962449243551,0.0217029029108065,0.4890439986822593,0.0311145928313829,1.4410304912193912,0.4859498043488318,0.990207577272606
TIC 219788401,264.505849900663,63.2390120733961,0.2743908280514948,4952.443198656526,139.1628358944665,52.20812511178319,0.3062926807437122,2.8468099408116294,0.2175058282595265,0.2275370301717501,0.0175538197596169,0.8968474274224594,0.003530361298518,0.0,0.0,0.3074041733097835,0.0052899227239455,0.4873977600758731,0.0073726838990398,1.5363042468353385,0.1503144101941836,0.9961295402461724
TIC 17563811,243.834121134408,35.707295195925,0.3609229799658776,6448.878689996906,35.85680211361652,84.32803630633717,0.4747056390412613,0.1040159555727033,0.0007405724325116,0.4850268431089299,0.0184799144591068,1.037223427995487,0.0016591926523003,0.0,0.0,0.5914080006656928,6.421738744466499e-05,0.2254692648546822,0.0011948601215177,0.1594708917641016,0.0020866449853255,0.9985139883054184
TIC 239717578,81.8721888988071,34.4174268577594,1.4635910059742985,5198.786132304547,128.62770541543907,49.652231837402056,1.9694433827634736,0.940050987023881,0.206704207849124,0.3984954962134449,0.083047933946963,0.8481540630440312,0.0156399662037174,0.6861586729708599,0.0296796332306811,0.424390869374331,0.010021017271207,0.41370052007157,0.0286943698991945,0.4529879033199372,0.1355303521228379,0.9954394771240752
TIC 381950094,76.6878833219988,-59.050959939385,0.427255074508398,6526.515556510144,139.39839355519572,53.7450496516874,0.1165256702183048,0.4788991186297225,0.0233094871950364,0.1779372796702656,0.0121991242409909,0.9633851751938718,0.0019407068625505,0.0,0.0,0.4583211862336045,0.0032245389862246,0.3304391189012825,0.0051643789823294,0.4591468989625902,0.024892596080519,0.9975560614851002
TIC 398336271,295.177427745326,86.3525145611994,0.5367300477458746,6040.824642396746,132.99602489535906,79.81542014659082,0.6533031948827167,0.1139685467473874,0.0015475181811923,0.4436070366749447,0.0285487827479354,0.9986341291631524,0.0035006782028589,0.0,0.0,0.5837408082562776,5.10184288782245e-05,0.2303647638040041,0.0020872819860768,0.1521140203670897,0.0041682212878714,0.9967298335749014
TIC 428772119,26.494258782627,80.0820347334059,0.3190303492034515,5810.166151432951,48.29212460417543,84.71976397865993,0.142695808874374,2.6029241796300737,0.0095208512603421,0.0827750669934126,0.0030309266383517,0.9397773019929644,0.0007678511574887,0.0,0.0,0.3050307653939282,9.095343089748908e-05,0.4708518099802326,0.000508037266024,1.906770502104997,0.0157816447723261,0.9981508583296672
TIC 47626069,278.791606603946,51.8878936298557,0.4101094661417988,6516.224508493891,131.64004291710515,56.43819249338082,0.2921621136111646,0.4872878352460383,0.0444865189655356,0.2078333288546234,0.0249454052579667,0.9521187056247776,0.0043288859292787,0.0,0.0,0.4590241782840393,0.0057872053751054,0.3342530788337706,0.0099868439074801,0.4497825058717199,0.04567831899034,0.9975921763341344
TIC 82224114,150.934449036803,28.2323937562988,0.3759425442650281,6553.657825058856,103.87176628859036,72.03836466932965,0.1128172311185266,2.8716264494395456,0.0587006059469976,0.2403301640291024,0.0059532883265643,0.9523041665378552,0.0005932164370446,0.0,0.0,0.3075293378436635,0.0013335146766373,0.488893767928915,0.0020363652565579,2.184857516842129,0.0437559706275445,0.9993830838915412
TIC 141914317,94.903365,-72.033454,0.4374775214547128,6075.205545480631,130.7569756071691,75.38725303695048,0.3736272862707124,0.2671014108947734,0.0083969388088171,0.2456232597385129,0.0129891572123505,1.0063620209355073,0.0018440033877344,0.0,0.0,0.510784441752679,0.0018598179404096,0.2858677156301559,0.0033176549332142,0.3166947669301148,0.0109823673165291,0.9987690828883882
TIC 200670652,3.30284679133716,-52.9778591409882,0.3001423159085034,5542.261233095853,110.20424628158084,60.06496455463591,0.4813616953693539,8.143428133380246,0.634126862907868,0.6021135739252359,0.0532625610562023,0.8640257892508343,0.0034337411032852,0.0,0.0,0.2423196833752473,0.00371156059675,0.5838059300936576,0.0071069515425612,3.337160408462836,0.3015061444300579,0.997515832786957
TIC 312286761,313.346923786565,48.5145858113259,0.5095391283859549,5191.514389296152,102.70559497562542,76.93528336899159,0.3102636335331765,0.27352538775883,0.0061330161659151,0.4130269501497637,0.0169961855168142,1.0129903756529584,0.0017125370849063,0.0,0.0,0.5179642877988854,0.0007561597835466,0.2980108667151401,0.0029943727686578,0.340775405058216,0.0093005744160335,0.9966973279812396
TIC 343409837,310.014980956869,63.9929232505829,0.3525117366521561,6280.615321979308,24.299470680341667,85.47802843687417,0.6361234163643981,0.1051894826383073,0.0007005157653286,0.4887801891041649,0.0169502347625629,1.0303003482947963,0.0013208887755422,0.0,0.0,0.5907463854414233,5.402569221651943e-05,0.2264033939293144,0.0011114889423576,0.1576080690266131,0.0016962818729542,0.9969420637638696
TIC 445924091,47.8445232505591,9.18395480849885,0.4637279511267596,5322.516899821593,126.8518859873054,75.68891569109957,0.286814387679663,0.0864445331759782,0.0009115111243178,0.3542320964716143,0.0186300480899734,1.024022776958852,0.0018718820347687,0.0,0.0,0.6005984158669458,0.0002491256398521,0.2083676608608365,0.0012986001674763,0.1302330960338152,0.0019853752777304,0.998577711212444
TIC 468670361,19.0875792721729,76.8027156233297,1.14975842303736,6287.288487189533,41.42053695100603,59.55796683941861,0.2703719844419744,0.1014729836457928,0.0017305176048212,0.5226821311430777,0.0055659643534585,0.7986432560201335,0.0045724417604108,0.0,0.0,0.5942316732267432,0.0009960975183197,0.2251257419985086,0.0014157487002871,0.0622687488280726,0.0028856310179766,0.9954265662181148
TIC 80312842,165.243787261274,-53.0533171600486,0.5214208156413227,7612.35797090025,138.1808024415144,52.720320300183765,1.0403858579128,0.0616832820324695,0.0121146878528536,0.7017791458342038,0.2205097439471721,1.0363686576239188,0.0152737825125019,0.0,0.0,0.6307993556617129,0.0073120312769014,0.1972660796160128,0.0192504626365402,0.1034986772112003,0.0248373297208377,0.9940870634967354
